UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,candidate_station_1_id,candidate_station_1_distance_km,candidate_station_2_id,candidate_station_2_distance_km,candidate_station_3_id,candidate_station_3_distance_km,candidate_station_4_id,candidate_station_4_distance_km,candidate_station_5_id,candidate_station_5_distance_km
2013260,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,RHITHROGENA,RHITHROGENA,4249,1.0,1.0,44.2603759797561,-114.7981142,RiversMajor,Region_10,NRS18_ID_10028,2018.0,8/13/2018,1,BETB,52.2,Good,USC00108676,11.736903831799317,USC00101050,12.898401117005372,USW00004112,14.302183221365345,USR0000ISTN,14.364511955228519,USR0000IBON,22.392061344301588
2013261,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,1.0,1.0,42.9761116865867,-90.99134515,SmallStreams,Region_05,NRS18_WI_10008,2018.0,8/15/2018,1,BERW,20.23,Poor,US1WIGT0018,2.4560307332692295,US1WIGT0013,4.249061871858189,US1WIGT0011,6.711854824465825,USW00004963,11.774620309264884,USC00476827,14.370200691051322
2013262,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,OULIMNIUS,OULIMNIUS,4082,2.0,1.0,41.3988661513132,-73.38664778,SmallStreams,Region_01,NRS18_CT_10003,2018.0,8/15/2018,1,BERW,31.82,Poor,US1CTFR0041,2.6948602895459928,USC00061762,2.878047562805847,US1CTFR0043,3.4065144151208524,US1CTFR0009,4.651127319940113,US1CTFR0082,5.488555520526134
2013263,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,BEROSUS,BEROSUS,3511,1.0,1.0,28.8783961147352,-96.2871676,LargeStreams,Region_06,NRS18_TX_10006,2018.0,8/15/2018,1,BERW,57.87,Good,US1TXMTG004,11.834400788261643,USW00012935,17.400404219516638,USC00415670,17.988882926712115,USC00411885,20.632766025678755,USC00412266,21.0597906680548
2013264,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LIMNOPHYES,LIMNOPHYES,3928,1.0,1.0,42.8075344057417,-98.83494417,SmallStreams,Region_07,NRS18_NE_10028,2018.0,8/15/2018,1,BERW,25.6,Fair,US10holt016,10.81430699246866,US10boyd005,11.367225697698517,US10boyd002,11.397444963666125,USC00251365,11.811988628446095,USC00258040,15.059673529941934
2013265,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,4.0,1.0,42.770064899987,-97.11920616,RiversMajor,Region_07,NRS18_NE_10057,2018.0,8/8/2018,1,BETB,24.63,Poor,US10ceda010,5.1507373841522615,US10ceda026,11.382743658791785,US10ceda021,11.390041109566345,US1SDYN0003,11.47617899756879,US10ceda013,11.900803048794431
2013266,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,PROCLADIUS,4191,3.0,1.0,,,,Region_04,NRS18_MS_10009,,8/15/2018,2,BERW,61.45,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013267,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,5.0,1.0,30.694847431155,-87.92434568,LargeStreams,Region_04,NRS18_AL_10014,2018.0,8/12/2018,1,BETB,17.25,Poor,US1ALBW0068,2.525763359890748,US1ALBW0028,3.5644748389704617,US1ALBW0058,5.472114265442381,US1ALBW0003,6.047811762997375,US1ALBW0080,6.486191879916416
2013268,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,3.0,1.0,36.5355621108092,-90.7040699,RiversOther,Region_07,NRS18_MO_10035,2018.0,8/15/2018,1,BETB,48.72,Fair,USC00232289,13.533556689514425,US1MOFSA181,14.094826163743356,US1MORP0006,14.607324045573456,USR0000MDON,14.752458913293667,US1ARCY0001,15.557203345715571
2013269,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,,,39.4989110365957,-105.0865186,RiversMajor,Region_08,NRS18_CO_10042,2018.0,8/14/2018,1,BERW,63.95,Good,USC00054452,1.2184371320965532,US1CODG0117,1.8551676872746712,US1CODG0159,3.3874688714147254,US1CODG0130,3.953932939731027,US1COJF0332,4.678096159811389
2013270,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,NATARSIA,4008,2.0,1.0,30.518846238835,-87.29779287,SmallStreams,Region_04,NRS18_FL_10003,2018.0,8/14/2018,1,BERW,40.45,Poor,US1FLES0063,1.0345227729710513,US1FLES0038,1.4878437353520917,US1FLES0064,1.5406254319948078,US1FLES0021,2.469305654418033,US1FLES0005,5.321690154511169
2013271,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,1.0,1.0,36.7847693080943,-93.71442822,RiversOther,Region_07,NRS18_MO_10012,2018.0,8/15/2018,1,BERW,67.0,Good,USC00233537,10.513870154700474,USC00236700,12.832655365108176,USC00235579,13.618129987160504,USC00230342,14.671416182773566,USC00231383,16.170509445941377
2013272,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,,LEUCTRIDAE,3913,2.0,1.0,40.7496732984937,-105.8520428,SmallStreams,Region_08,NRS18_CO_10017,2018.0,8/15/2018,1,BERW,58.68,Good,USC00053340,6.184147578312281,USS0005J06S,9.628997330390323,US1COLR1364,9.673050705187334,US1COLR0208,9.71356589712073,US1COLR1168,10.186261672846339
2013273,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,20.0,1.0,,,,Region_04,NRS18_NC_RF002,,8/15/2018,1,BERW,84.58,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013274,PLATYHELMINTHES,TURBELLARIA,,,,TURBELLARIA,4393,2.0,1.0,44.8170409927285,-121.0957247,RiversOther,Region_10,NRS18_OR_10670,2018.0,8/15/2018,1,BETB,44.25,Fair,US1ORJF0001,12.38992079322162,USC00355080,13.379279986439553,USC00359038,13.399380819954734,USC00350054,14.276686087471974,USR0000OMUT,14.377625831231681
2013275,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,6.0,0.0,36.9681906393774,-80.64644699,SmallStreams,Region_03,NRS18_VA_10014,2018.0,8/16/2018,1,BERW,58.47,Good,US1VAPL0005,8.72178646770834,USC00440135,8.734843990370154,USC00444246,10.37946816545697,US1VAPL0009,13.179521135395536,USC00449169,13.759970693286725
2013276,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ZAVRELIELLA,ZAVRELIELLA,4432,1.0,1.0,33.91373784,-88.53107022,RiversMajor,Region_04,NRS18_MS_10007,2018.0,8/16/2018,1,BETB,14.6,Poor,US1MSMN0001,5.910289291133273,US1MSMN0006,7.2260076674075995,USC00220176,7.92959264967979,USC00220021,9.36126497492006,US1MSMN0002,10.591749164163883
2013277,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,10.0,1.0,,,,Region_05,NRS18_WI_RF001,,8/16/2018,1,BERW,44.7,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013278,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPUS,TANYPUS,4347,1.0,1.0,36.9926675240836,-90.20508369,LargeStreams,Region_07,NRS18_MO_10030,2018.0,8/16/2018,1,BETB,34.35,Poor,USC00236934,8.21764666082217,USC00238700,10.416790061360397,USC00238703,11.913076246429883,USC00234660,12.045056159673052,US1MOBU0004,15.862700343062556
2013279,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,LARSIA,3890,1.0,1.0,42.5896443723195,-97.87221792,LargeStreams,Region_07,NRS18_NE_10006,2018.0,8/16/2018,1,BERW,54.65,Good,US1NEKX0002,8.629480459137197,US10knox009,13.096910267939588,USC00251990,14.626689362044587,US10knox014,16.252914677161517,US10knox016,16.68103667018314
2013280,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,EMPIDIDAE,3695,1.0,1.0,45.2842831237225,-121.0273292,RiversOther,Region_10,NRS18_OR_10819,2018.0,8/16/2018,1,BETB,51.0,Fair,USC00358712,7.8742298103678845,USR0000OPAT,9.045761496552348,USC00359011,19.79307594679092,USC00353121,20.092377056379025,USC00352440,20.50425406776005
2013281,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,2.0,1.0,45.369484053369,-114.2899056,RiversMajor,Region_10,NRS18_ID_10010,2018.0,8/16/2018,1,BETB,40.37,Fair,USC00108395,1.2581116455910362,USR0000IIND,9.745252023715732,USR0000ISKU,14.393507838205034,USC00106500,28.219749983961847,USC00101938,28.499351328745306
2013282,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CORYNONEURA,CORYNONEURA,3620,1.0,1.0,41.3821504156493,-107.2276038,SmallStreams,Region_08,NRS18_WY_10003,2018.0,8/16/2018,1,BERW,2.48,Poor,USS0007H06S,3.3530316939760016,US1WYCR0002,8.897848557642094,USS0007H05S,11.19893991013624,USC00488000,29.64733295814526,USC00487490,29.741910946783523
2013283,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,OCHTHEBIUS,OCHTHEBIUS,4054,2.0,1.0,41.5962517429327,-109.1487648,RiversOther,Region_08,NRS18_WY_10010,2018.0,8/17/2018,1,BERW,28.78,Poor,US1WYSW0010,5.1925093644704505,US1WYSW0043,5.434444333509974,US1WYSW0014,5.5116076213583405,US1WYSW0001,5.701632003735993,USC00487840,5.830463760114939
2013284,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PLATYSMITTIA,PLATYSMITTIA,4165,5.0,1.0,30.2949162835691,-85.29384067,SmallStreams,Region_04,NRS18_FL_10004,2018.0,8/16/2018,1,BERW,24.97,Poor,US1FLCN0001,4.922281158213442,US1FLCN0002,15.887318464241702,US1FLBY0015,18.3643663315792,USC00083230,19.383504415804552,USC00081601,20.948524402333597
2013285,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,POLYCENTROPODIDAE,4174,,,37.2983489035849,-92.41283843,RiversMajor,Region_07,NRS18_MO_10041,2018.0,8/17/2018,1,BERW,58.4,Good,US1MOWT0014,3.402436651372308,USC00233661,9.371936050260281,US1MOFSA229,10.431781288392063,USC00235220,11.402400767757563,US1MOWT0013,11.6475557923792
2013286,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,1.0,1.0,42.898172945258,-100.4853861,LargeStreams,Region_07,NRS18_NE_10007,2018.0,8/14/2018,1,BERW,68.05,Good,US1NECH0003,3.7850796263259476,US1NECH0006,4.842290674133878,US10cher005,5.648232526457366,USC00258751,5.971475054505522,US1NECH0001,6.854272470739708
2013287,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,77.0,1.0,41.2965690658463,-80.60143851,LargeStreams,Region_05,NRS18_OH_10026,2018.0,8/14/2018,1,BERW,6.87,Poor,USC00336333,5.927668934723742,USW00014852,7.618428253129411,US1OHTR0013,10.136999511510641,US1OHTR0001,10.659146095338384,US1OHTR0017,10.820175395691876
2013288,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,26.0,1.0,41.5141255929982,-80.73366923,LargeStreams,Region_05,NRS18_OH_10015,2018.0,8/15/2018,1,BERW,44.05,Fair,USC00331755,3.479543520485409,USC00337854,9.467494423637445,USC00339163,12.698444282893476,USC00334248,14.413517893443426,USC00337231,15.69040415233059
2013289,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,1.0,1.0,40.5215844316865,-79.39898471,LargeStreams,Region_03,NRS18_PA_10008,2018.0,8/16/2018,1,BERW,31.2,Fair,USC00368989,8.069594672797066,USC00365212,8.238998997140973,USC00367796,10.686668765304598,USC00369140,12.083246924757024,USC00367782,12.47746006124943
2013290,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,MICROPSECTRA,3981,,,41.0996763760431,-80.60824166,LargeStreams,Region_05,NRS18_OH_10025,2018.0,8/13/2018,1,BERW,49.02,Fair,US1OHMH0007,5.929003769881196,US1OHTR0010,7.897188278910174,US1OHMH0002,10.091070224802984,US1OHTR0014,11.108401218577283,US1PAMR0005,13.706566436725081
2013291,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONIDAE,3566,1.0,0.0,,,,Region_07,NRS18_MO_10013,,8/17/2018,2,BERW,37.05,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013292,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,1.0,1.0,42.1677998225241,-104.4644536,RiversMajor,Region_08,NRS18_WY_12048,2018.0,8/16/2018,1,BETB,56.1,Good,US1WYGS0013,1.1795173213161219,US1WYGS0039,1.794801989274015,US1WYGS0062,6.31310355712963,US1WYGS0025,6.827877996706006,USC00483485,6.934876409019599
2013293,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ANAFROPTILUM,ANAFROPTILUM,5112,,,42.841977684395,-105.5211615,RiversMajor,Region_08,NRS18_WY_11912,2018.0,8/17/2018,1,BETB,75.23,Good,US1WYCV0004,3.026841240648417,USW00094057,12.54822231742601,US1WYCV0016,12.974865577670197,US1WYCV0013,13.972861584910161,US1WYCV0019,15.865337973740289
2013294,MOLLUSCA,BIVALVIA,VENEROIDA,,,VENEROIDA,4412,2.0,0.0,40.4813961945382,-92.68617538,RiversOther,Region_07,NRS18_MO_10023,2018.0,8/19/2018,1,BETB,44.72,Good,USC00235014,1.2726988704946505,US1MOFSA197,14.165304701117536,US1IADV0015,23.70981552282963,US1IADV0003,25.357987830285268,US1IADV0002,25.558902397711172
2013295,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,,,43.6547362610937,-109.9078766,SmallStreams,Region_08,NRS18_WY_10069,2018.0,8/19/2018,1,BERW,54.53,Good,USC00488158,2.487093410629695,USC00484169,10.060968525381202,US1WYFM0004,11.389547603136299,US1WYFM0005,11.655599427275172,USS0010F09S,16.178712612860462
2013296,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,TIPULIDAE,4369,3.0,0.0,40.4877357762595,-93.49836702,LargeStreams,Region_07,NRS18_MO_10020,2018.0,8/20/2018,1,BERW,22.38,Poor,US1MOMR0001,8.695957801151968,US1MOFSA129,10.364766076800196,USC00235519,11.033556551079194,USC00236866,12.273081197075198,US1MOMR0002,12.65369459744604
2013297,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,4107,27.0,1.0,43.7020848386317,-88.57194663,LargeStreams,Region_05,NRS18_WI_10040,2018.0,8/20/2018,1,BERW,41.87,Good,US1WIDL0029,8.315854741341992,USW00004840,9.926267094212907,US1WIDD0027,10.026008641911973,US1WIDL0018,10.632513380303928,USC00472842,11.11457408517864
2013298,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,2.0,1.0,37.0001080782925,-89.26342226,RiversMajor,Region_05,NRS18_IL_10008,2018.0,8/19/2018,1,BETB,18.47,Poor,USC00111169,7.547454322750989,US1ILAL0002,7.661268901546624,USW00093809,8.345105870497218,USC00231540,11.398049918726954,USC00115880,13.361210351507847
2013299,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,AXARUS,AXARUS,3498,2.0,1.0,37.19892748,-89.46155197,RiversMajor,Region_07,NRS18_MO_10024,2018.0,8/19/2018,1,BETB,16.22,Poor,US1MOSC0001,5.4661125395917916,US1MOSC0005,5.58839647312573,USR0000IBNR,9.211049278207746,USC00116383,10.206122133640674,USW00003935,10.78123616529966
2013300,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCHIRONOMUS,STICTOCHIRONOMUS,4315,1.0,1.0,37.9624363048959,-89.98442983,RiversMajor,Region_07,NRS18_MO_10042,2018.0,8/20/2018,1,BETB,9.6,Poor,USC00114629,4.044747501727812,US1MOFSA186,5.728905188256487,US1ILRH0016,6.193978427964553,USC00237414,7.237814214230597,US1ILRH0005,14.757613678895844
2013301,ARTHROPODA,INSECTA,DIPTERA,,,DIPTERA,3665,2.0,1.0,37.9630115851605,-89.98239493,RiversMajor,Region_07,NRS18_MO_10025,2018.0,8/20/2018,1,BETB,0.0,Poor,USC00114629,3.862795238889275,US1MOFSA186,5.901137478266811,US1ILRH0016,6.008720369180175,USC00237414,7.422648760812453,US1ILRH0005,14.61055351176596
2013302,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,BRANCHIURA,BRANCHIURA,3532,1.0,1.0,,,,Region_07,NRS18_MO_10014,,8/19/2018,2,BETB,38.88,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013303,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,HYDROPSYCHIDAE,3845,1.0,1.0,36.5347440889431,-89.46723242,RiversMajor,Region_07,NRS18_MO_10008,2018.0,8/19/2018,1,BETB,34.37,Poor,USC00236040,6.976547646122835,USC00236045,8.222841847325036,US1MONM0011,8.81888908142217,US1MOFSA143,9.062347181295307,US1MONM0007,9.069737784072025
2013304,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,9.0,1.0,43.1212475377324,-124.1793596,RiversOther,Region_10,NRS18_OR_10023,2018.0,8/20/2018,1,BETB,6.77,Poor,US1ORCS0018,3.5766065554170487,USC00351834,5.324286976897237,USC00351836,6.092292310723917,US1ORCS0021,8.429794634227378,US1ORCS0038,9.934358719385772
2013305,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,NATARSIA,4008,29.0,1.0,35.6772784546635,-78.15344368,SmallStreams,Region_04,NRS18_NC_10030,2018.0,8/20/2018,1,BERW,17.18,Poor,US1NCJH0088,3.335254729204201,US1NCJH0009,5.521448615612257,US1NCWN0006,6.184483966365692,US1NCWN0028,7.530062359926955,US1NCWN0025,7.542966190932854
2013306,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,PROCLADIUS,4191,1.0,1.0,,,,Region_07,NRS18_MO_10002,,8/21/2018,2,BETB,26.43,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013307,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,4106,10.0,1.0,38.3953278602896,-77.9554202,SmallStreams,Region_03,NRS18_VA_10001,2018.0,8/21/2018,1,BERW,31.28,Fair,USC00442155,10.078926782846766,US1VACP0011,10.765093522501445,US1VACP0010,11.376044384786592,US1VACP0013,11.95261042399277,US1VACP0015,13.482768593851887
2013308,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,8.0,1.0,34.3031474213572,-84.47051375,SmallStreams,Region_04,NRS18_GA_10006,2018.0,8/21/2018,1,BERW,69.12,Good,USC00090603,3.2972747427279887,US1GACE0015,5.710932346465204,US1GACE0004,6.090653380497684,USC00099077,6.21127136234837,US1GACE0033,6.413671034236285
2013309,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,BRACHYCENTRUS,BRACHYCENTRUS,3526,,,44.1768184773611,-106.7335252,LargeStreams,Region_08,NRS18_WY_10697,2018.0,8/20/2018,1,BERW,91.88,Good,USC00486175,4.625027189797885,USC00480740,5.852344330382985,US1WYJN0028,8.183099555614593,US1WYJN0033,9.638655414338901,US1WYJN0014,11.907289966294677
2013310,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,1.0,1.0,44.0891217100143,-106.6736713,LargeStreams,Region_08,NRS18_WY_10084,2018.0,8/20/2018,1,BERW,74.12,Good,USC00481172,2.5546162209649066,USC00480740,6.068669583151619,US1WYJN0023,8.115842111783454,US1WYJN0033,9.810942186601185,US1WYJN0028,10.798134705081448
2013311,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,STAGNICOLA,STAGNICOLA,4304,1.0,1.0,43.7000833862929,-87.81661116,LargeStreams,Region_05,NRS18_WI_10041,2018.0,8/21/2018,1,BERW,71.18,Good,US1WISB0041,2.522711194230711,US1WISB0040,3.692897393299752,US1WISB0025,3.7351190967598917,US1WISB0031,5.653429663863041,US1WISB0038,6.80753906687958
2013312,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CALLIBAETIS,CALLIBAETIS,3544,1.0,1.0,38.4644046350254,-97.88634393,SmallStreams,Region_07,NRS18_KS_10087,2018.0,8/20/2018,1,BERW,9.1,Poor,US1KSRC0010,7.794479436340492,US1KSMP0020,8.91987842779556,US1KSRC0011,10.931105525103424,USC00144761,13.42429721096819,US1KSMP0069,14.229827303918755
2013313,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,DERO,DERO,3646,2.0,1.0,39.0282651450202,-93.68118785,LargeStreams,Region_07,NRS18_MO_10003,2018.0,8/21/2018,1,BETB,29.35,Fair,USC00233837,4.572112125138521,USC00233838,5.499006852538071,US1MOFSA107,6.3146745147344605,US1MOLF0004,7.055279146441589,USC00231837,11.076117110127798
2013314,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ZAITZEVIA,ZAITZEVIA,4428,,,43.2721722407804,-123.9293403,SmallStreams,Region_10,NRS18_OR_10068,2018.0,8/21/2018,1,BERW,77.68,Good,USC00352775,7.749780802438285,USR0000OBUR,9.155762552597876,USC00355375,12.984675951595172,USC00352370,13.182347863589959,USC00357869,13.687723086733623
2013315,ANNELIDA,OLIGOCHAETA,BRANCHIOBDELLIDA,,,BRANCHIOBDELLIDA,3529,1.0,1.0,42.8581540892821,-105.9867823,RiversMajor,Region_08,NRS18_WY_11903,2018.0,8/20/2018,1,BETB,73.8,Good,US1WYCV0005,9.497153811243155,US1WYCV0027,9.736540483846643,US1WYNT0056,11.884884890088653,USC00483951,14.09611303396441,US1WYCV0024,14.428033019445097
2013316,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,AXARUS,AXARUS,3498,1.0,1.0,31.4930898685774,-94.83198032,RiversOther,Region_06,NRS18_TX_10019,2018.0,8/21/2018,1,BETB,53.82,Fair,USC00415415,9.433835449854419,US1TXAG0006,14.685073781750194,USW00053948,14.956151365603102,US1TXNC0007,16.48594571065408,USC00412558,18.391609348770906
2013317,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,,LEUCTRIDAE,3913,1.0,1.0,,,,Region_08,NRS18_UT_10009,,8/21/2018,2,BERW,17.58,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013318,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,3.0,1.0,40.4535937797554,-103.3961287,RiversMajor,Region_08,NRS18_CO_11425,2018.0,8/19/2018,1,BETB,25.65,Fair,US1COWA0023,8.141727799878083,US1COLG0061,13.472737913474058,US1COMR0079,14.768625745314607,US1COMR0104,16.076537027214968,US1COMR0096,19.06275463899361
2013319,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,STENOCHIRONOMUS,4311,,,42.6802951810064,-71.14519819,LargeStreams,Region_01,NRS18_MA_10005,2018.0,8/21/2018,1,BERW,26.22,Poor,USC00194105,2.693362311255617,US1MAES0048,2.8959000333469254,US1MAES0029,3.0496502602059614,US1MAES0066,3.3123784389995423,USC00190130,3.5063342159984736
2013320,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,10.0,0.0,,,,Region_01,NRS18_MA_10006,,8/20/2018,2,BETB,4.75,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013321,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,4.0,1.0,41.8801385953391,-71.38130481,RiversOther,Region_01,NRS18_RI_10002,2018.0,8/19/2018,1,BETB,1.95,Poor,USC00375882,1.9222982188164408,US1RIPR0013,2.2413844066504813,US1RIPR0024,2.5145325488240586,US1RIPR0004,2.69446871466406,USC00374750,2.6967099190432458
2013322,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TVETENIA,TVETENIA,4394,2.0,1.0,42.8288372939794,-106.3667892,RiversMajor,Region_08,NRS18_WY_10016,2018.0,8/21/2018,1,BETB,68.27,Good,US1WYNT0013,0.2950896191152996,US1WYNT0100,0.3838329285216981,US1WYNT0029,1.5895013651576975,US1WYNT0092,1.9117247503868278,US1WYNT0090,1.918651086154475
2013323,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,STENELMIS,4310,5.0,1.0,39.5395534066352,-75.69163245,SmallStreams,Region_03,NRS18_DE_10010,2018.0,8/21/2018,1,BERW,25.12,Poor,US1DENC0007,2.5412556231925194,US1DENC0005,3.3083191690677234,US1DENC0008,5.422056569301953,US1DENC0028,6.311015492864111,USC00071200,6.774506971274114
2013324,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIA,PAGASTIA,4088,4.0,1.0,44.1583904202348,-106.9120155,SmallStreams,Region_08,NRS18_WY_10004,2018.0,8/21/2018,1,BERW,35.02,Poor,USC00481171,6.4944791144378895,USS0006E03S,12.530654034803812,USC00486175,14.453916632957462,USC00480740,14.866853018246648,US1WYJN0023,16.625916581345248
2013325,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,TIPULA,TIPULA,4368,,,44.4367086476182,-89.22237607,SmallStreams,Region_05,NRS18_WI_10080,2018.0,8/22/2018,1,BERW,32.93,Fair,US1WIPT0019,4.137437350276845,USC00470205,5.874272338214569,US1WIPT0026,6.056359941074972,US1WIWP0011,10.507677902344142,US1WIWP0008,11.932546996467915
2013326,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,1.0,1.0,,,,Region_05,NRS18_IL_10002,,8/22/2018,2,BETB,6.0,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013327,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,3.0,0.0,39.5374773661621,-90.57778564,RiversMajor,Region_05,NRS18_IL_10025,2018.0,8/22/2018,1,BETB,16.67,Poor,USC00116681,9.199166689795844,US1ILST0001,15.134310748853819,USC00119331,15.241667674116302,USC00116833,17.188667944302935,USC00119241,20.170578315117833
