UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,nearest_station_id
2013092,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,RHYACOPHILA,4253,3,1,41.8684239102624,-72.08972479,LargeStreams,Region_01,NRS18_CT_10006,2018,7/31/2018,1,BERW,72.28,Good,USC00065125
2013093,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMON,PALAEMON,5126,85,1,33.8843292162294,-96.98814858,RiversMajor,Region_06,NRS18_OK_10009,2018,7/31/2018,1,BETB,16.37,Poor,US1TXGA0015
2013094,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,,DYTISCIDAE,3679,2,1,44.4907140878577,-122.8137147,RiversOther,Region_10,NRS18_OR_10002,2018,7/31/2018,1,BETB,23.13,Poor,US1ORLN0054
2013095,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,7,1,43.3076253033567,-73.63244863,SmallStreams,Region_02,NRS18_NY_10026,2018,8/1/2018,1,BETB,17.52,Poor,USC00303289
2013096,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,EMPIDIDAE,3695,9,0,44.5409514370486,-73.03445819,LargeStreams,Region_01,NRS18_VT_10015,2018,8/1/2018,1,BERW,31.93,Poor,US1VTCH0037
2013097,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,5,1,39.187273908572,-85.34940479,SmallStreams,Region_05,NRS18_IN_10001,2018,8/1/2018,1,BERW,24.45,Poor,USC00126055
2013098,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,GALBA,GALBA,5117,1,1,47.1811504193222,-120.0244085,LargeStreams,Region_10,NRS18_WA_10522,2018,7/31/2018,1,BERW,64.45,Good,USC00458579
2013099,PLATYHELMINTHES,TURBELLARIA,,,,TURBELLARIA,4393,3,1,45.6986077500135,-120.4175269,RiversMajor,Region_10,NRS18_WA_10008,2018,7/27/2018,1,BETB,2.38,Poor,USC00350788
2013100,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CALLIBAETIS,CALLIBAETIS,3544,2,1,48.1394315625538,-119.0654186,RiversMajor,Region_10,NRS18_WA_10024,2018,7/30/2018,1,BETB,12.03,Poor,USC00455832
2013101,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,2,1,46.6902134940879,-117.4968159,RiversMajor,Region_10,NRS18_WA_10026,2018,7/28/2018,1,BETB,10.28,Poor,USC00454835
2013102,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,1,1,48.0873196054411,-119.0223688,RiversMajor,Region_10,NRS18_WA_10040,2018,7/30/2018,1,BETB,7.22,Poor,USC00455832
2013103,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POTTHASTIA,POTTHASTIA,4187,2,1,47.4613894510131,-120.3168798,RiversMajor,Region_10,NRS18_WA_10039,2018,7/29/2018,1,BETB,7.65,Poor,US1WADG0011
2013104,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,3,1,40.6785958028217,-99.48502099,RiversMajor,Region_07,NRS18_NE_10024,2018,8/1/2018,1,BETB,54.45,Good,US10daws014
2013105,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,PYCNOPSYCHE,PYCNOPSYCHE,4233,1,1,41.4884666813538,-78.13260722,SmallStreams,Region_03,NRS18_PA_10005,2018,8/1/2018,1,BERW,71.67,Good,USC00361180
2013106,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,TRIBELOS,4379,3,1,36.606373521468,-85.50504123,RiversMajor,Region_04,NRS18_TN_10002,2018,8/1/2018,1,BETB,0.12,Poor,US1TNCY0002
2013107,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,HYGROBATES,HYGROBATES,3855,1,1,45.4940435030942,-90.96128054,SmallStreams,Region_05,NRS18_WI_10035,2018,8/1/2018,1,BERW,63.6,Good,USC00473090
2013108,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,STENELMIS,4310,13,1,45.2691920335702,-92.49501632,LargeStreams,Region_05,NRS18_WI_10066,2018,7/31/2018,1,BERW,64.9,Good,US1WIPK0029
2013109,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRISSOPELOPIA,TRISSOPELOPIA,4386,2,1,37.4917628354756,-78.75646116,SmallStreams,Region_03,NRS18_VA_10003,2018,8/1/2018,1,BERW,50.97,Good,USC00444046
2013110,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,LEUCOTRICHIA,LEUCOTRICHIA,3910,13,1,37.0710959497053,-107.6140928,LargeStreams,Region_08,NRS18_CO_10020,2018,7/31/2018,1,BERW,57.03,Good,USC00054250
2013111,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,ATRICHOPOGON,ATRICHOPOGON,3491,1,1,40.1488700656835,-80.70355735,RiversMajor,Region_05,NRS18_OH_10019,2018,8/1/2018,1,BETB,9,Poor,USC00467018
2013112,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,1,1,34.1262214181086,-80.65031792,RiversMajor,Region_04,NRS18_SC_10005,2018,8/1/2018,1,BETB,43.93,Fair,US1SCKR0055
2013113,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,33,1,36.509600452275,-90.40380405,RiversMajor,Region_07,NRS18_MO_10040,2018,8/1/2018,1,BETB,57.7,Good,USC00235950
2013114,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,13,1,43.0441962350419,-97.36152662,SmallStreams,Region_08,NRS18_SD_10029,2018,8/1/2018,1,BERW,25.77,Poor,US1SDYN0011
2013115,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,1,1,37.6046199233321,-103.6059701,RiversOther,Region_08,NRS18_CO_10009,2018,8/1/2018,1,BERW,24.93,Fair,US1COLA0001
2013116,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,STENOCHIRONOMUS,4311,1,1,41.1123126435263,-74.97563402,RiversMajor,Region_02,NRS18_NJ_10019,2018,8/1/2018,1,BETB,28.42,Poor,US1NJSS0040
2013117,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PROTZIIDAE,PROTZIA,PROTZIA,4204,1,1,45.5191548429358,-115.9668094,SmallStreams,Region_10,NRS18_ID_10057,2018,7/31/2018,1,BERW,68.82,Good,USC00105429
2013118,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,7,1,45.5305645868909,-116.0130752,SmallStreams,Region_10,NRS18_ID_10095,2018,7/30/2018,1,BERW,40.62,Fair,USC00105429
2013119,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,1,1,45.9935763460971,-115.8989656,SmallStreams,Region_10,NRS18_ID_10280,2018,8/1/2018,1,BERW,89.08,Good,US1IDID0011
2013120,ARTHROPODA,INSECTA,TRICHOPTERA,ODONTOCERIDAE,PSILOTRETA,PSILOTRETA,4220,1,1,44.0094161421892,-72.4004584,SmallStreams,Region_01,NRS18_VT_10013,2018,8/2/2018,1,BERW,47.38,Fair,US1VTOG0015
2013121,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,17,1,32.4610359923805,-94.70198022,SmallStreams,Region_06,NRS18_TX_10004,2018,7/31/2018,1,BERW,32.3,Poor,USC00415341
2013122,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,2,1,33.587430873046,-94.45554905,RiversMajor,Region_06,NRS18_TX_10035,2018,8/1/2018,1,BETB,37.4,Poor,USC00415187
2013123,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,10,1,43.2486611188534,-73.74077517,RiversMajor,Region_02,NRS18_NY_10014,2018,8/2/2018,1,BETB,10.7,Poor,USC00308104
2013124,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,OECETIS,OECETIS,4060,1,1,35.691637365508,-87.22674783,RiversOther,Region_04,NRS18_TN_10016,2018,8/2/2018,1,BETB,16.2,Poor,US1TNMY0037
2013125,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,,,44.1679536616252,-122.24967,RiversOther,Region_10,NRS18_OR_10011,2018,8/1/2018,1,BETB,35.9,Fair,USC00351914
2013127,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,3,1,,,,Region_05,NRS18_IN_10008,,8/2/2018,2,BERW,19.63,,ACW00011604
2013128,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,4107,1,1,,,,Region_08,NRS18_ND_10001,,8/2/2018,2,BERW,54.5,,ACW00011604
2013129,ARTHROPODA,ARACHNIDA,SARCOPTIFORMES,,,SARCOPTIFORMES,4263,,,41.4798270316434,-78.06973939,SmallStreams,Region_03,NRS18_PA_10017,2018,8/2/2018,1,BERW,68,Good,USC00368469
2013130,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS,3788,1,1,37.6658283789822,-104.2322735,RiversOther,Region_08,NRS18_CO_10974,2018,8/2/2018,1,BERW,29.8,Fair,US1COLA0072
2013131,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,LEBERTIA,LEBERTIA,3892,1,1,41.8455303026767,-70.61924261,SmallStreams,Region_01,NRS18_MA_10011,2018,8/2/2018,1,BERW,49.07,Fair,US1MAPL0052
2013132,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,3,1,40.0410916442885,-104.825239,RiversMajor,Region_08,NRS18_CO_11423,2018,8/1/2018,1,BETB,19.68,Poor,US1COWE0485
2013133,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,4,1,40.5069035295173,-80.61779008,RiversMajor,Region_05,NRS18_OH_10034,2018,8/2/2018,1,BETB,1.32,Poor,USC00466442
2013134,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,2,1,43.2777227097481,-97.29452776,LargeStreams,Region_08,NRS18_SD_10018,2018,8/2/2018,1,BERW,35.37,Fair,US1SDTR0002
2013135,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM,3997,1,1,39.4106518395422,-82.98479119,RiversMajor,Region_05,NRS18_OH_10020,2018,8/2/2018,1,BETB,57.92,Good,USR0000OCHL
2013136,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,1,1,39.488266966081,-82.9948937,RiversMajor,Region_05,NRS18_OH_10035,2018,8/1/2018,1,BETB,25.32,Poor,US1OHRS0014
2013137,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS,3788,2,1,39.7782351888594,-86.44708213,SmallStreams,Region_05,NRS18_IN_10005,2018,8/3/2018,1,BERW,43.43,Good,US1INHS0004
2013138,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,3,1,41.900603112775,-72.17456169,SmallStreams,Region_01,NRS18_CT_10030,2018,8/2/2018,1,BERW,79.42,Good,US1CTWN0012
2013139,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,,TABANIDAE,4340,1,1,,,,Region_01,NRS18_NH_10002,,8/2/2018,2,BETB,5.28,,ACW00011604
2013140,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,,CALOPTERYGIDAE,3546,3,1,34.6749771597024,-81.10775781,SmallStreams,Region_04,NRS18_SC_10180,2018,8/2/2018,1,BERW,31.73,Fair,US1SCCS0007
2013141,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,,,44.7334934393195,-92.32639404,LargeStreams,Region_05,NRS18_WI_10543,2018,8/2/2018,1,BERW,45.92,Good,US1WIPC0001
2013142,ARTHROPODA,INSECTA,COLEOPTERA,PTILODACTYLIDAE,ANCHYTARSUS,ANCHYTARSUS,3457,1,1,30.7611014152122,-86.26432774,SmallStreams,Region_04,NRS18_FL_10008,2018,7/31/2018,1,BERW,46.77,Fair,US1FLWT0027
2013143,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,STENELMIS,4310,1,1,35.6724137962101,-87.2633331,RiversOther,Region_04,NRS18_TN_10007,2018,8/3/2018,1,BETB,24.62,Poor,US1TNHM0009
2013144,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,2,1,40.6550539411411,-103.1684977,RiversMajor,Region_08,NRS18_CO_11424,2018,8/2/2018,1,BETB,44.5,Good,US1COLG0059
2013145,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPUS,TANYPUS,4347,3,1,33.482983031292,-97.17612376,SmallStreams,Region_06,NRS18_TX_10011,2018,8/3/2018,1,BERW,23.3,Fair,USC00419286
2013146,ARTHROPODA,INSECTA,TRICHOPTERA,ODONTOCERIDAE,,ODONTOCERIDAE,4057,1,1,41.9200414744181,-71.53041473,SmallStreams,Region_01,NRS18_RI_10022,2018,8/3/2018,1,BERW,15.78,Poor,US1RIPR0131
2013151,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,HETAERINA,HETAERINA,3807,,,42.4644575124082,-71.41567548,LargeStreams,Region_01,NRS18_MA_10017,2018,8/5/2018,1,BERW,35.25,Poor,US1MAMD0053
2013152,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,LEPTOCERIDAE,3897,,,40.9413152231007,-102.3414153,RiversMajor,Region_08,NRS18_CO_10010,2018,8/3/2018,1,BETB,45.95,Good,US1COSG0031
2013153,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSA,PHYSA,4149,4,1,32.7792409461036,-96.55448836,SmallStreams,Region_06,NRS18_TX_10010,2018,8/5/2018,1,BERW,35.78,Good,US1TXDA0026
2013154,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,17,1,32.2164864421918,-85.51675754,LargeStreams,Region_04,NRS18_AL_10022,2018,8/6/2018,1,BERW,30.48,Poor,USC00014080
2013155,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,CHIMARRA,CHIMARRA,3579,33,1,41.8326705940145,-71.46914114,LargeStreams,Region_01,NRS18_RI_10001,2018,8/6/2018,1,BERW,41.18,Fair,US1RIPR0016
2013156,PLATYHELMINTHES,TURBELLARIA,,,,TURBELLARIA,4393,3,1,37.1020524423802,-81.04268,LargeStreams,Region_03,NRS18_VA_10005,2018,8/6/2018,1,BERW,44.13,Fair,USC00440792
2013157,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,CORYDALUS,CORYDALUS,3619,1,1,39.1886321814636,-76.85368602,LargeStreams,Region_03,NRS18_MD_10005,2018,8/6/2018,1,BERW,26.4,Poor,US1MDHW0006
2013158,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,STEMPELLINELLA,4308,2,1,48.1757587130537,-97.69985563,RiversOther,Region_08,NRS18_ND_10008,2018,8/6/2018,1,BERW,22.65,Poor,US1NDWH0006
2013159,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHONOPSIS,SPERCHONOPSIS,4298,7,1,37.9574160947384,-108.8410129,RiversOther,Region_08,NRS18_CO_11274,2018,8/4/2018,1,BERW,43.23,Fair,US1COSM0008
2013160,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,ARCTOPSYCHE,ARCTOPSYCHE,3475,8,1,37.714068674414,-106.8381694,LargeStreams,Region_08,NRS18_CO_10004,2018,8/5/2018,1,BERW,46.88,Fair,USC00058742
2013161,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,21,1,34.4009847788115,-96.10731749,SmallStreams,Region_06,NRS18_OK_10921,2018,8/6/2018,1,BERW,9.42,Poor,USC00340391
2013162,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,1,1,40.3945065854773,-103.4773326,RiversMajor,Region_08,NRS18_CO_10012,2018,8/5/2018,1,BETB,50.65,Good,US1COWA0023
2013163,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,7,1,39.9220263450561,-97.28540999,SmallStreams,Region_07,NRS18_KS_10040,2018,8/6/2018,1,BERW,30.65,Fair,USC00143323
2013164,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,UNIONICOLA,UNIONICOLA,4400,4,1,31.3367795303723,-96.97263145,RiversMajor,Region_06,NRS18_TX_10026,2018,8/6/2018,1,BETB,13.38,Poor,US1TXFA0001
2013165,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,4,1,41.9698967785838,-76.51192148,RiversMajor,Region_03,NRS18_PA_10012,2018,8/7/2018,1,BETB,26.58,Poor,US1PABF0020
2013166,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,SIMULIIDAE,4280,1,0,41.6569858514094,-78.6114885,SmallStreams,Region_03,NRS18_PA_10007,2018,8/7/2018,1,BERW,61.15,Good,USC00361529
2013167,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,ECTOPRIA,ECTOPRIA,3688,,,44.1889680852931,-87.88353587,LargeStreams,Region_05,NRS18_WI_10401,2018,8/7/2018,1,BERW,79.65,Good,US1WIBN0036
2013168,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,LEBERTIA,LEBERTIA,3892,1,1,38.5723422087607,-121.3577452,RiversOther,Region_09,NRS18_CA_10018,2018,8/7/2018,1,BETB,27.8,Poor,US1CASA0082
2013169,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,54,1,47.324716202361,-97.0365988,LargeStreams,Region_08,NRS18_ND_10005,2018,8/7/2018,1,BERW,18.8,Poor,USC00324626
2013172,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,,HYDROPTILIDAE,3847,1,1,42.7225294723737,-96.87167402,RiversMajor,Region_07,NRS18_NE_10025,2018,8/7/2018,1,BETB,10.02,Poor,US1SDCY0004
2013173,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3846,4,1,37.5932827823398,-79.38320406,RiversMajor,Region_03,NRS18_VA_10002,2018,8/7/2018,1,BETB,56.75,Good,USC00443375
2013174,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,2,1,32.1242205648654,-87.52831805,SmallStreams,Region_04,NRS18_AL_10005,2018,8/7/2018,1,BERW,15.95,Poor,US1ALWX0003
2013175,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,54,1,41.89122923,-72.66210156,RiversOther,Region_01,NRS18_CT_10002,2018,8/7/2018,1,BETB,26.9,Poor,US1CTHR0102
2013176,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,1,1,43.8409965372461,-122.8207579,SmallStreams,Region_10,NRS18_OR_10054,2018,8/7/2018,1,BERW,69.2,Good,US1ORLA0100
2013177,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,MENETUS,MENETUS,3967,2,1,34.3911616829434,-94.50889924,LargeStreams,Region_06,NRS18_OK_10026,2018,8/7/2018,1,BERW,35.32,Fair,USC00031666
2013178,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA,3612,9,1,37.2560167194006,-88.5102815,LargeStreams,Region_05,NRS18_IL_10031,2018,8/7/2018,1,BETB,6.82,Poor,US1ILMC0003
2013179,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,PROCLADIUS,4191,2,1,43.6916534119698,-97.96683719,RiversMajor,Region_08,NRS18_SD_10024,2018,8/7/2018,1,BETB,20.12,Poor,US1SDDV0024
2013180,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,4,1,,,,Region_03,NRS18_DE_10005,,8/7/2018,2,BERW,45.07,,ACW00011604
2013181,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,2,1,42.0659050439803,-78.46921643,RiversMajor,Region_02,NRS18_NY_10018,2018,8/7/2018,1,BETB,25.75,Poor,USC00306196
2013182,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,,PSYCHODIDAE,4223,3,1,,,,Region_08,NRS18_CO_10013,,8/7/2018,2,BERW,52.13,,ACW00011604
2013183,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,4106,2,1,44.396068955293,-116.0460788,RiversOther,Region_10,NRS18_ID_10049,2018,8/7/2018,1,BETB,14.48,Poor,USC00100199
2013184,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,2,1,39.6442594821613,-75.868082,LargeStreams,Region_03,NRS18_MD_10015,2018,8/7/2018,1,BERW,68.52,Good,US1MDCC0016
2013185,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,,LEUCTRIDAE,3913,1,1,39.6901658253134,-76.93024368,SmallStreams,Region_03,NRS18_MD_10003,2018,8/8/2018,1,BERW,25.57,Poor,US1MDCR0012
2013186,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,PARACHIRONOMUS,4099,17,1,39.7549313120524,-97.55600515,SmallStreams,Region_07,NRS18_KS_10140,2018,8/7/2018,1,BERW,23.28,Fair,US1KSRP0013
2013187,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,7,0,41.9999024160351,-76.62263816,RiversOther,Region_03,NRS18_PA_10023,2018,8/8/2018,1,BETB,60.83,Good,USC00301413
2013188,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,3,1,,,,Region_04,NRS18_AL_10010,,8/8/2018,2,BETB,16.38,,ACW00011604
2013189,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,OECETIS,OECETIS,4060,2,1,34.7880619763736,-91.87004886,LargeStreams,Region_06,NRS18_AR_10009,2018,8/8/2018,1,BERW,39.58,Poor,US1ARLK0011
2013190,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CARDIOCLADIUS,CARDIOCLADIUS,3556,,,41.350000440327,-73.19197535,SmallStreams,Region_01,NRS18_CT_10017,2018,8/7/2018,1,BERW,32.12,Poor,US1CTFR0042
2013191,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,FAXONIUS,FAXONIUS,5131,1,1,34.4956631811137,-94.4735322,RiversOther,Region_06,NRS18_OK_10036,2018,8/8/2018,1,BERW,26.95,Poor,USC00031666
2013192,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,2,1,25.9714392434668,-80.31460687,SmallStreams,Region_04,NRS18_FL_10042,2018,8/7/2018,1,BETB,18.18,Poor,US1FLMD0006
2013193,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,1,1,41.7827042586172,-71.89588062,RiversOther,Region_01,NRS18_CT_10004,2018,8/8/2018,1,BETB,51.5,Fair,US1CTWN0016
2013194,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,DRUNELLA,DRUNELLA,3676,4,1,44.7983829103273,-122.4810694,LargeStreams,Region_10,NRS18_OR_10022,2018,8/8/2018,1,BERW,69.23,Good,US1ORMN0047
2013195,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,,,HAPLOTAXIDA,3783,1,1,32.801159951838,-82.92292172,SmallStreams,Region_04,NRS18_GA_10004,2018,8/8/2018,1,BERW,68.73,Good,US1GAJH0001
2013196,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,8,1,39.9122593324493,-104.8821446,RiversMajor,Region_08,NRS18_CO_10061,2018,8/6/2018,1,BETB,27.3,Fair,US1COAD0075
2013197,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,1,1,38.1066020041808,-88.16383425,RiversOther,Region_05,NRS18_IL_10042,2018,8/7/2018,1,BETB,12.95,Poor,USC00111302
2013198,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,6,1,,,,Region_03,NRS18_VA_RF005,,8/8/2018,1,BETB,78.95,,ACW00011604
2013199,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,2,0,43.5710787089705,-97.95400211,LargeStreams,Region_08,NRS18_SD_10034,2018,8/8/2018,1,BERW,27.7,Fair,US1SDDV0026
2013200,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOPELMA,CLADOPELMA,3593,,,39.1361919277625,-84.34205654,RiversOther,Region_05,NRS18_OH_10008,2018,8/8/2018,1,BETB,66.17,Good,USC00334824
2013201,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,,,46.6207914418859,-97.54318839,RiversOther,Region_08,NRS18_ND_10035,2018,8/8/2018,1,BERW,39.18,Fair,USC00322697
2013202,ARTHROPODA,INSECTA,TRICHOPTERA,LEPIDOSTOMATIDAE,LEPIDOSTOMA,LEPIDOSTOMA,3895,3,1,,,,Region_09,NRS18_CA_10020,,8/6/2018,2,BETB,23.03,,ACW00011604
2013203,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,LIMNESIA,LIMNESIA,3920,1,1,38.6382310297853,-121.5636929,RiversMajor,Region_09,NRS18_CA_10055,2018,8/8/2018,1,BETB,6.93,Poor,US1CASA0071
2013204,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3846,1,1,38.9900369912213,-77.15981221,SmallStreams,Region_03,NRS18_MD_10014,2018,8/9/2018,1,BERW,23.92,Poor,US1MDMG0066
