UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND
1002855,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,3.0,1.0,37.56388064,-118.7547913,SmallStreams,Region_9,CAS9-0924,2013,8/21/2013,1,BERW,82.7,Good
1002856,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,,DYTISCIDAE,3679,1.0,1.0,42.95101,-90.349,SmallStreams,Region_5,WISS-1166,2013,8/22/2013,1,BERW,27.47,Fair
1002857,ARTHROPODA,INSECTA,EPHEMEROPTERA,POTAMANTHIDAE,ANTHOPOTAMUS,ANTHOPOTAMUS,3463,12.0,1.0,43.7194,-95.04622,RiversMajor,Region_5,MNR9-0903,2013,8/21/2013,1,BERW,44.95,Good
1002858,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.60283,-78.19505,SmallStreams,Region_2,NYSS-1253,2013,8/23/2013,1,BERW,38.75,Poor
1002859,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,8.0,1.0,47.06727,-123.8236,SmallStreams,Region_10,WAS9-0925,2013,8/22/2013,1,BERW,26.95,Poor
1002860,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,2.0,1.0,,,,,KYS9-0925,2013,,2,BERW,,
1002861,ARTHROPODA,INSECTA,TRICHOPTERA,APATANIIDAE,ALLOMYIA,ALLOMYIA,3433,9.0,1.0,48.94596,-114.0254,SmallStreams,Region_8,MTSS-1265,2013,8/21/2013,1,BERW,34.23,Poor
1002862,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,1.0,1.0,,,,,UTR9-0901,2013,,2,BETB,,
1002863,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,7.0,1.0,37.25537,-109.6218,RiversMajor,Region_8,UTRM-1009,2013,8/21/2013,1,BETB,49.43,Fair
1002864,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,13.0,1.0,35.79718,-76.63771,SmallStreams,Region_4,NCSS-1081,2013,8/23/2013,1,BETB,36.2,Poor
1002865,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,36.93503,-85.77766,SmallStreams,Region_4,KYS9-0921,2013,8/25/2013,1,BERW,23.62,Poor
1002866,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,11.0,0.0,,,,,NYS9-0923,2013,,2,BERW,,
1002867,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,44.35518,-110.514,SmallStreams,Region_8,WYSS-1197,2013,8/25/2013,1,BERW,5.0,Poor
1002868,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,,ANCYLIDAE,3458,1.0,1.0,,,,,NYS9-0924,2013,,2,BERW,,
1002869,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,2.0,1.0,42.81299,-110.689,LargeStreams,Region_8,WYS9-0927,2013,8/23/2013,1,BERW,53.25,Good
1002870,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,42.93435,-110.7209,LargeStreams,Region_8,WYLS-1091,2013,8/22/2013,1,BERW,70.25,Good
1002871,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,6.0,1.0,40.92973,-78.26005,SmallStreams,Region_3,PAS9-0917,2013,8/26/2013,1,BERW,19.73,Poor
1002872,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,1.0,0.0,,,,,ORR9-0912,2013,,2,BETB,,
1002873,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,2.0,1.0,40.78034,-80.32113,RiversOther,Region_3,PARO-1052,2013,8/26/2013,1,BETB,15.02,Poor
1002874,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,39.13624,-96.78261,LargeStreams,Region_7,KSRS-1301,2013,8/26/2013,1,BERW,20.88,Poor
1002875,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,1.0,0.0,36.92339,-89.00926,RiversOther,Region_4,KYRO-1032,2013,8/26/2013,1,BETB,31.08,Poor
1002876,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,BRACHYCENTRUS,BRACHYCENTRUS,3526,4.0,1.0,44.25218,-90.76171,SmallStreams,Region_5,WIS9-0926,2013,8/26/2013,1,BERW,44.22,Good
1002877,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,3.0,1.0,43.93061,-116.1794,RiversOther,Region_10,IDRO-1050,2013,8/26/2013,1,BETB,43.8,Fair
1002878,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,ATRICHOPOGON,ATRICHOPOGON,3491,1.0,1.0,38.81627171,-123.0111924,RiversMajor,Region_9,CAR9-0903,2013,8/26/2013,1,BETB,34.4,Poor
1002879,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,40.93107,-80.37396,RiversOther,Region_3,PAR9-0905,2013,8/27/2013,1,BETB,34.02,Poor
1002880,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,11.0,1.0,37.12219,-79.35359,RiversMajor,Region_3,VAR9-0911,2013,8/27/2013,1,BETB,55.42,Good
1002881,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,ARCTOPSYCHE,ARCTOPSYCHE,3475,4.0,1.0,43.1383,-110.3885,LargeStreams,Region_8,WYLS-1087,2013,8/27/2013,1,BERW,37.32,Fair
1002882,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,43.55855,-110.2491,LargeStreams,Region_8,WYLS-1094,2013,8/26/2013,1,BERW,45.1,Fair
1002883,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,35.5326437,-90.44201227,RiversOther,Region_6,ARR9-0909,2013,8/27/2013,1,BETB,47.82,Fair
1002884,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,46.1589,-112.9051,LargeStreams,Region_8,MTS9-0931,2013,8/27/2013,1,BERW,54.22,Good
1002885,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,1.0,1.0,28.72577,-99.81584,RiversMajor,Region_6,TXR9-0917,2013,8/27/2013,1,BETB,23.13,Fair
1002886,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,AGNETINA,3424,5.0,1.0,41.02419,-80.16323,RiversOther,Region_3,PAR9-0908,2013,8/27/2013,1,BERW,53.72,Fair
1002887,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,3.0,1.0,40.21900407,-121.9974197,LargeStreams,Region_9,CAS9-0917,2013,8/27/2013,1,BERW,71.42,Good
1002888,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,9.0,1.0,43.42244,-103.9918,RiversMajor,Region_8,SDR9-0907,2013,8/27/2013,1,BERW,39.9,Poor
1002903,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,4.0,1.0,45.36948405,-114.2899056,RiversMajor,Region_10,IDR9-0904,2013,8/23/2013,1,BETB,49.4,Fair
1002904,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,ACTINOBDELLA,ACTINOBDELLA,3413,,,44.68544,-114.0657,RiversMajor,Region_10,IDRM-1009,2013,8/24/2013,1,BETB,38.72,Fair
1002905,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,4.0,1.0,45.3167,-114.4641,RiversMajor,Region_10,IDRM-1021,2013,8/23/2013,1,BETB,50.85,Good
1002906,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,43.86404,-116.9933,RiversMajor,Region_10,IDRM-1024,2013,8/27/2013,1,BETB,27.12,Poor
1002907,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,45.18622,-113.8928,RiversMajor,Region_10,IDRM-1002,2013,8/24/2013,1,BETB,41.33,Fair
1002908,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,PAR9-0902,2013,,2,BETB,,
1002909,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,NHR9-0902,2013,,2,BETB,,
1002921,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,39.55767,-97.21205,LargeStreams,Region_7,KSRS-1317,2013,8/27/2013,1,BERW,52.97,Good
1002922,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,1.0,0.0,39.01663,-97.48087,LargeStreams,Region_7,KSRS-1313,2013,8/27/2013,1,BERW,34.87,Fair
1002923,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,GAS9-0914,2013,,2,BERW,,
1002924,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,10.0,1.0,,,,,GAS9-0925,2013,,2,BERW,,
1002925,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,37.23007,-84.24396,RiversOther,Region_4,KYR9-0907,2013,8/28/2013,1,BETB,68.98,Good
1002926,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,44.23643,-92.3252,RiversOther,Region_5,MNRO-1051,2013,8/27/2013,1,BETB,45.75,Good
1002927,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,154.0,0.0,42.61669,-85.7282,SmallStreams,Region_5,MIS9-0935,2013,8/28/2013,1,BERW,12.37,Poor
1002928,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,41.69945,-72.52501,SmallStreams,Region_1,CTSS-1079,2013,8/28/2013,1,BERW,46.25,Fair
1002929,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,36.1023,-91.6197,LargeStreams,Region_6,ARLS-1048,2013,8/28/2013,1,BERW,43.63,Fair
1002930,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,29.23893,-98.45168,RiversOther,Region_6,TXR9-0910,2013,8/28/2013,1,BETB,42.25,Good
1002931,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,37.59328,-79.38321,RiversMajor,Region_3,VAR9-0906,2013,8/28/2013,1,BETB,45.27,Good
1002932,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,1.0,1.0,43.967,-91.24195,LargeStreams,Region_5,WIS9-0933,2013,8/28/2013,1,BERW,16.37,Poor
1002933,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,45.80915,-112.3638,LargeStreams,Region_8,MTLS-1133,2013,8/28/2013,1,BERW,64.12,Good
1002934,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,AMIOCENTRUS,AMIOCENTRUS,3445,1.0,1.0,42.97962,-111.0067,SmallStreams,Region_8,WYSS-1201,2013,8/28/2013,1,BERW,29.3,Poor
1002959,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,45.15509,-102.7526,RiversMajor,Region_8,SDRM-1001,2013,8/28/2013,1,BERW,47.58,Fair
1002960,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE,ALMYRACUMA,ALMYRACUMA,3436,1.0,1.0,38.57155,-75.67426,RiversOther,Region_3,DERO-1002,2013,8/28/2013,1,BETB,21.73,Poor
1002961,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,ARCTEONAIS,ARCTEONAIS,3474,5.0,1.0,35.51034,-91.92887,RiversOther,Region_6,ARRO-1022,2013,8/20/2013,1,BETB,2.03,Poor
1002962,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,12.0,1.0,45.99369,-113.0349,SmallStreams,Region_8,MTSS-1262,2013,8/29/2013,1,BERW,70.53,Good
1002963,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,6.0,1.0,47.99068,-123.5023,SmallStreams,Region_10,WASS-1136,2013,8/27/2013,1,BERW,69.47,Good
1002964,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,,ANCYLIDAE,3458,,,42.42834,-85.58468,SmallStreams,Region_5,MIS9-0925,2013,8/27/2013,1,BERW,41.78,Good
1002965,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,12.0,1.0,36.8776,-88.41156,LargeStreams,Region_4,KYLS-1056,2013,8/27/2013,1,BERW,36.63,Poor
1002966,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,8.0,1.0,28.30211,-98.05815,RiversMajor,Region_6,TXR9-0909,2013,8/29/2013,1,BETB,37.55,Good
1002967,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,41.24333,-80.50937,RiversOther,Region_3,PAR9-0911,2013,8/29/2013,1,BETB,21.02,Poor
1002968,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,45.39535,-122.1494,RiversOther,Region_10,ORR9-0902,2013,8/29/2013,1,BETB,30.7,Poor
1002969,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,43.81142,-92.09543,RiversMajor,Region_5,MNRM-1007,2013,8/28/2013,1,BERW,63.33,Good
1002971,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,9.0,1.0,36.23849513,-91.90776753,LargeStreams,Region_6,ARS9-0945,2013,8/29/2013,1,BERW,26.83,Poor
1002972,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,33.63585,-93.90638,RiversMajor,Region_6,ARRM-1003,2013,8/15/2013,1,BETB,42.83,Fair
1002973,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,,,43.56311,-91.73165,LargeStreams,Region_5,MNLS-1091,2013,8/29/2013,1,BERW,16.82,Poor
1002974,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,1.0,1.0,42.03475,-77.55209,SmallStreams,Region_2,NYSS-1251,2013,9/2/2013,1,BERW,44.98,Fair
1003000,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,,ANCYLIDAE,3458,5.0,0.0,42.14603,-77.05409,RiversOther,Region_2,NYR9-0902,2013,9/3/2013,1,BETB,70.03,Good
1003001,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,,,42.45469,-78.48087,SmallStreams,Region_2,NYSS-1252,2013,9/3/2013,1,BERW,39.57,Poor
1003002,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,36.9366,-80.7462,RiversOther,Region_3,VARS11-131,2013,9/3/2013,1,BETB,62.8,Good
1003003,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,42.06591,-78.46922,RiversMajor,Region_2,NYR9-0909,2013,9/4/2013,1,BETB,47.7,Fair
1003004,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,7.0,1.0,45.46216,-122.9433,RiversOther,Region_10,ORRO-1060,2013,9/4/2013,1,BETB,4.77,Poor
1003005,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,41.65584,-76.7847,LargeStreams,Region_3,PALS-1087,2013,9/4/2013,1,BERW,49.95,Fair
1003006,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,1.0,1.0,37.44358,-98.77875,LargeStreams,Region_7,KSRS-1343,2013,9/3/2013,1,BERW,41.67,Good
1003007,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,37.84788,-97.14895,SmallStreams,Region_7,KSRS-1278,2013,9/4/2013,1,BERW,27.67,Fair
1003008,ARTHROPODA,INSECTA,COLEOPTERA,PTILODACTYLIDAE,ANCHYTARSUS,ANCHYTARSUS,3457,17.0,1.0,41.61153,-73.44651,SmallStreams,Region_1,CTSS-1080,2013,9/4/2013,1,BERW,52.25,Fair
1003009,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,AMPHINEMURA,AMPHINEMURA,3449,1.0,1.0,46.84538,-111.1383,SmallStreams,Region_8,MTSS-1260,2013,9/4/2013,1,BERW,46.48,Fair
1003010,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,32.2973,-84.04997,LargeStreams,Region_4,GALS-1055,2013,9/3/2013,1,BERW,39.83,Poor
1003011,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,37.31028,-80.68118,RiversOther,Region_3,VAR9-0903,2013,9/4/2013,1,BERW,70.67,Good
1003012,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,42.31674,-75.94378,RiversOther,Region_2,NYRO-1050,2013,9/4/2013,1,BETB,50.98,Fair
1003013,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,32.63661,-99.66784,LargeStreams,Region_6,TXLS-1118,2013,9/4/2013,1,BERW,7.25,Poor
1003014,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,,,,,LARF-0002,2013,,1,BERW,,
1003015,ARTHROPODA,INSECTA,HEMIPTERA,BELOSTOMATIDAE,BELOSTOMA,BELOSTOMA,3509,1.0,1.0,,,,,WIS9-0924,2013,,2,BERW,,
1003016,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,4.0,0.0,,,,,WARF-0105,2013,,1,BETB,,
1003017,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,5.0,0.0,,,,,OHR9-0902,2013,,2,BETB,,
1003018,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,4.0,1.0,46.79931,-121.0911,LargeStreams,Region_10,WAS9-0923,2013,9/4/2013,1,BERW,69.57,Good
1003019,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,2.0,1.0,43.83947,-71.89917,LargeStreams,Region_1,NHLS-1044,2013,9/4/2013,1,BERW,72.53,Good
1003020,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,3412,,,41.64813,-75.78612,LargeStreams,Region_3,PALS-1086,2013,9/5/2013,1,BERW,45.87,Fair
1003021,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,42.08065,-78.42363,RiversOther,Region_2,NYR9-0908,2013,9/5/2013,1,BETB,29.98,Poor
1003022,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,AESHNIDAE,3418,1.0,1.0,32.40337,-84.84836,LargeStreams,Region_4,GALS-1051,2013,9/4/2013,1,BERW,70.02,Good
1003023,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,8.0,1.0,36.8622,-80.9862,SmallStreams,Region_3,VARS11-113,2013,9/5/2013,1,BERW,50.17,Good
1003024,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,42.46121103,-111.9125695,SmallStreams,Region_10,IDS9-0922,2013,9/5/2013,1,BERW,31.98,Poor
1003025,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,32.78628,-98.19314,RiversMajor,Region_6,TXRM-1004,2013,9/5/2013,1,BETB,58.52,Good
1003026,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,ARCTOPSYCHE,ARCTOPSYCHE,3475,17.0,1.0,,,,,WARF-0104,2013,,1,BETB,,
1003027,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,1.0,1.0,35.62598092,-89.87932864,RiversMajor,Region_6,ARR9-0901,2013,9/5/2013,1,BETB,36.58,Poor
1003028,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,44.8774,-90.84792,LargeStreams,Region_5,WIS9-0934,2013,9/5/2013,1,BERW,23.9,Fair
1003029,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,APOCOROPHIUM,APOCOROPHIUM,3469,13.0,1.0,35.12047,-90.09057,RiversMajor,Region_6,ARRM-1005,2013,9/4/2013,1,BETB,32.8,Poor
1003030,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE,APOCOROPHIUM,APOCOROPHIUM,3469,1.0,1.0,35.60184,-89.90212,RiversMajor,Region_6,ARRM-1001,2013,9/5/2013,1,BETB,25.48,Poor
1003031,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,43.27598,-111.2419,LargeStreams,Region_10,IDLS-1063,2013,9/6/2013,1,BERW,30.57,Poor
1003032,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,42.11547,-79.26637,LargeStreams,Region_2,NYS9-0930,2013,9/6/2013,1,BETB,1.03,Poor
1003033,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,42.4942,-75.57194,SmallStreams,Region_2,NYS9-0935,2013,9/6/2013,1,BERW,62.8,Good
1003034,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,42.42297,-75.63217,RiversOther,Region_2,NYR9-0901,2013,9/5/2013,1,BETB,33.43,Poor
1003035,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,38.92612,-88.556,RiversOther,Region_5,ILRO-1025,2013,9/6/2013,1,BERW,26.47,Fair
1003036,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,42.08366,-76.29192,RiversMajor,Region_2,NYRM-1005,2013,9/8/2013,1,BETB,53.47,Fair
1003037,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,56.0,0.0,42.94959,-74.3836,RiversOther,Region_2,NYRO-1055,2013,9/8/2013,1,BETB,8.15,Poor
1003038,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,1.0,1.0,42.74116,-112.2166,RiversOther,Region_10,IDRO-1047,2013,9/7/2013,1,BERW,22.68,Poor
1003039,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,42.66148588,-114.6627054,RiversMajor,Region_10,IDR9-0911,2013,9/8/2013,1,BETB,24.15,Poor
1003040,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,BRANCHIURA,BRANCHIURA,3532,2.0,1.0,42.82852,-73.98933,RiversOther,Region_2,NYR9-0903,2013,9/9/2013,1,BETB,8.33,Poor
1003041,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,KSS9-0938,2013,,2,BERW,,
1003042,ARTHROPODA,INSECTA,EPHEMEROPTERA,POTAMANTHIDAE,ANTHOPOTAMUS,ANTHOPOTAMUS,3463,3.0,1.0,42.02896,-76.39831,RiversMajor,Region_2,NYR9-0911,2013,9/9/2013,1,BETB,38.82,Poor
1003043,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,2.0,0.0,,,,,UTS9-0927,2013,,2,BERW,,
1003044,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,12.0,1.0,37.1379,-77.5003,LargeStreams,Region_3,VARS11-112,2013,9/9/2013,1,BERW,43.48,Fair
1003045,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,AGNETINA,3424,1.0,1.0,38.49513,-84.16162,RiversMajor,Region_4,KYRM-1007,2013,9/9/2013,1,BETB,32.18,Fair
1003046,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,40.81218,-74.60707,SmallStreams,Region_2,NJSS-1085,2013,9/10/2013,1,BERW,61.4,Good
1003047,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,APOBAETIS,APOBAETIS,3468,1.0,1.0,38.61272,-109.5584,RiversMajor,Region_8,UTRM-1002,2013,9/10/2013,1,BETB,25.63,Poor
1003048,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,AGAPETUS,AGAPETUS,3421,2.0,1.0,48.3454,-118.2804,LargeStreams,Region_10,WALS-1069,2013,9/10/2013,1,BERW,72.8,Good
