PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SITETYPE,INDEX_VISIT,SITESAMP,AG_ECO9,SAMPLE_TYPE,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,MMI_BENT,BENT_MMI_COND
6/12/2023,2013174,NRS_AL-10046,NRS18_AL_10005,8/7/2018,1,AL,PROB,,Y,CPL,BERW,WSA,8.32,0,0,0,0,1.25,15.95,Poor
6/12/2023,2013175,NRS_CT-10065,NRS18_CT_10002,8/7/2018,1,CT,PROB,,Y,NAP,BETB,WSA,2.52,1.51,5.56,2.88,2.38,1.29,26.9,Poor
6/12/2023,2013176,NRS_OR-10597,NRS18_OR_10054,8/7/2018,1,OR,PROB,,Y,WMT,BERW,WSA,4.09,10,8.57,5.79,9.41,3.66,69.2,Good
6/12/2023,2013177,NRS_OK-10181,NRS18_OK_10026,8/7/2018,1,OK,PROB,,Y,SAP,BERW,WSA,2.68,5.76,7.78,2.97,2,0,35.32,Fair
6/12/2023,2013178,NRS_IL-10125,NRS18_IL_10031,8/7/2018,1,IL,PROB,,Y,SAP,BETB,WSA,0,1.87,2.22,0,0,0,6.82,Poor
6/12/2023,2013179,NRS_SD-10388,NRS18_SD_10024,8/7/2018,1,SD,PROB,,Y,TPL,BETB,WSA,2.11,7.78,0,1.18,1,0,20.12,Poor
6/12/2023,2013180,NRS_DE-10050,NRS18_DE_10005,8/7/2018,2,DE,PROB,,Y,CPL,BERW,WSA,3.79,5.92,1.25,8.04,3.12,4.92,45.07,Fair
6/12/2023,2013181,NRS_NY-10053,NRS18_NY_10018,8/7/2018,1,NY,PROB,,Y,NAP,BETB,WSA,2.54,6.43,1.11,0,3.33,2.04,25.75,Poor
6/12/2023,2013182,NRS_CO-10314,NRS18_CO_10013,8/7/2018,2,CO,PROB,,Y,WMT,BERW,WSA,5.41,2.39,7.14,6.57,6.47,3.3,52.13,Good
6/12/2023,2013183,NRS_ID-10213,NRS18_ID_10049,8/7/2018,1,ID,PROB,,Y,WMT,BETB,WSA,0,2.91,4.29,1.49,0,0,14.48,Poor
6/12/2023,2013184,NRS_MD-10079,NRS18_MD_10015,8/7/2018,1,MD,PROB,,Y,CPL,BERW,WSA,7.36,8.88,5,5.11,6.88,7.88,68.52,Good
6/12/2023,2013185,NRS_MD-10025,NRS18_MD_10003,8/8/2018,1,MD,PROB,,Y,SAP,BERW,WSA,1.98,2.59,1.11,4.64,2,3.02,25.57,Poor
6/12/2023,2013186,NRS_KS-10288,NRS18_KS_10140,8/7/2018,1,KS,PROB,,Y,SPL,BERW,WSA,0.21,4.83,5.71,3.22,0,0,23.28,Fair
6/12/2023,2013187,NRS_PA-10094,NRS18_PA_10023,8/8/2018,1,PA,PROB,,Y,NAP,BETB,WSA,5.94,8.56,5.56,6.32,6.19,3.93,60.83,Good
6/12/2023,2013188,NRS_AL-10073,NRS18_AL_10010,8/8/2018,2,AL,PROB,,Y,CPL,BETB,WSA,5.37,0,1.25,1.96,0,1.25,16.38,Poor
6/12/2023,2013189,NRS_AR-10203,NRS18_AR_10009,8/8/2018,1,AR,PROB,,Y,CPL,BERW,WSA,2.95,4.73,3.75,6.07,1.25,5,39.58,Poor
6/12/2023,2013190,NRS_CT-10115,NRS18_CT_10017,8/7/2018,1,CT,PROB,,Y,NAP,BERW,WSA,2.29,3.78,3.33,3,2.38,4.49,32.12,Poor
6/12/2023,2013191,NRS_OK-10186,NRS18_OK_10036,8/8/2018,1,OK,PROB,,Y,SAP,BERW,WSA,4.14,3.88,3.33,2.32,2.5,0,26.95,Poor
6/12/2023,2013192,NRS_FL-10203,NRS18_FL_10042,8/7/2018,1,FL,PROB,,Y,CPL,BETB,WSA,0.97,6.57,1.25,0,0.62,1.5,18.18,Poor
6/12/2023,2013193,NRS_CT-10066,NRS18_CT_10004,8/8/2018,1,CT,PROB,,Y,NAP,BETB,WSA,3.33,7.57,10,1.83,4.29,3.88,51.5,Fair
6/12/2023,2013194,NRS_OR-10549,NRS18_OR_10022,8/8/2018,1,OR,PROB,,Y,WMT,BERW,WSA,6.16,7.85,8.57,5.89,9.41,3.66,69.23,Good
6/12/2023,2013195,NRS_GA-10070,NRS18_GA_10004,8/8/2018,1,GA,PROB,,Y,CPL,BERW,WSA,9.42,7.69,2.5,7.36,5,9.27,68.73,Good
6/12/2023,2013196,NRS_CO-10246,NRS18_CO_10061,8/6/2018,1,CO,PROB,,Y,SPL,BETB,WSA,6.02,3.36,1.43,3.57,2,0,27.3,Fair
6/12/2023,2013197,NRS_IL-10136,NRS18_IL_10042,8/7/2018,1,IL,PROB,,Y,TPL,BETB,WSA,1.2,5.57,0,0,1,0,12.95,Poor
6/12/2023,2013198,NRS_VA-10152,NRS18_VA_RF005,8/8/2018,1,VA,HAND,,Y,SAP,BETB,WSA,8.02,9.64,10,7.89,8,3.82,78.95,Good
6/12/2023,2013199,NRS_SD-10448,NRS18_SD_10034,8/8/2018,1,SD,PROB,,Y,TPL,BERW,WSA,3.1,5.97,3.75,2.35,1,0.45,27.7,Fair
6/12/2023,2013200,NRS_OH-10042,NRS18_OH_10008,8/8/2018,1,OH,PROB,,Y,TPL,BETB,WSA,3.27,8.64,6.25,6.47,8,7.07,66.17,Good
6/12/2023,2013201,NRS_ND-10435,NRS18_ND_10035,8/8/2018,1,ND,PROB,,Y,TPL,BERW,WSA,0.88,5.91,5,3.53,2,6.19,39.18,Fair
6/12/2023,2013202,NRS_CA-10930,NRS18_CA_10020,8/6/2018,2,CA,PROB,,Y,XER,BETB,WSA,0,4.16,5.71,1.01,2.94,0,23.03,Poor
6/12/2023,2013203,NRS_CA-11204,NRS18_CA_10055,8/8/2018,1,CA,PROB,,Y,XER,BETB,WSA,0,2.73,1.43,0,0,0,6.93,Poor
6/12/2023,2013204,NRS_MD-10078,NRS18_MD_10014,8/9/2018,1,MD,PROB,,Y,SAP,BERW,WSA,0,2.95,0,6.71,0,4.69,23.92,Poor
6/12/2023,2013205,NRS_AL-10091,NRS18_AL_10019,8/9/2018,1,AL,PROB,,Y,CPL,BERW,WSA,10,0,0,6.35,0,10,43.92,Fair
6/12/2023,2013206,NRS_OR-10634,NRS18_OR_10071,8/9/2018,1,OR,PROB,,Y,WMT,BERW,WSA,5.61,10,5.71,3.41,10,6.02,67.92,Good
6/12/2023,2013207,NRS_PA-10113,NRS18_PA_10032,8/8/2018,1,PA,PROB,,Y,NAP,BERW,WSA,1.66,2.94,0,0,1.9,0.95,12.42,Poor
6/12/2023,2013208,NRS_VT-10145,NRS18_VT_10018,8/9/2018,1,VT,PROB,,Y,NAP,BERW,WSA,6.78,5.49,5.56,4.53,6.19,6.89,59.07,Good
6/12/2023,2013209,NRS_RI-10046,NRS18_RI_10006,8/9/2018,1,RI,PROB,,Y,NAP,BETB,WSA,6.86,7.81,8.89,5.77,6.67,5.96,69.93,Good
6/12/2023,2013210,NRS_VT-10136,NRS18_VT_10009,8/7/2018,1,VT,PROB,,Y,NAP,BERW,WSA,2.06,1.51,1.11,1.81,1.9,5.82,23.68,Poor
6/12/2023,2013211,NRS_VT-10139,NRS18_VT_10012,8/7/2018,1,VT,PROB,,Y,NAP,BERW,WSA,5.1,4.05,5.56,4.4,6.19,3.88,48.63,Fair
6/12/2023,2013212,NRS_AR-10205,NRS18_AR_10014,8/9/2018,1,AR,PROB,,Y,SAP,BERW,WSA,8.15,5.54,2.22,7.84,5,3.45,53.67,Good
6/12/2023,2013213,NRS_IL-10131,NRS18_IL_10037,8/9/2018,1,IL,PROB,,Y,SAP,BETB,WSA,0,5.9,0,0,0,0,9.83,Poor
6/12/2023,2013214,NRS_PA-10103,NRS18_PA_10019,8/9/2018,1,PA,PROB,,Y,SAP,BERW,WSA,3.06,9.28,3.33,0.97,3,2.69,37.22,Fair
6/12/2023,2013215,NRS_WI-10194,NRS18_WI_10046,8/8/2018,1,WI,PROB,,Y,UMW,BERW,WSA,6.3,9.16,10,6.66,10,6.46,80.97,Good
6/12/2023,2013216,NRS_WI-10221,NRS18_WI_10263,8/9/2018,1,WI,PROB,,Y,UMW,BERW,WSA,2.01,0,1.43,10,2.78,6.96,38.63,Good
6/12/2023,2013217,NRS_UT-10388,NRS18_UT_10435,8/7/2018,1,UT,PROB,,Y,XER,BETB,WSA,10,6.3,10,7.11,8.82,5.32,79.25,Good
6/12/2023,2013218,NRS_TX-10286,NRS18_TX_10036,8/9/2018,1,TX,PROB,,Y,CPL,BETB,WSA,3.54,6.27,5,4.7,3.12,2.92,42.58,Fair
6/12/2023,2013219,NRS_ID-10397,NRS18_ID_10042,8/9/2018,1,ID,PROB,,Y,XER,BETB,WSA,0,2.99,4.29,2.03,1.76,0,18.45,Poor
6/12/2023,2013220,NRS_FL-10185,NRS18_FL_10012,8/9/2018,1,FL,PROB,,Y,CPL,BETB,WSA,0,0,0,4.07,0.62,2.6,12.15,Poor
6/12/2023,2013221,NRS_AR-10212,NRS18_AR_10015,8/10/2018,1,AR,PROB,,Y,SAP,BETB,WSA,3.68,7.91,5.56,6.2,4.5,2.65,50.83,Good
6/12/2023,2013222,NRS_AL-10067,NRS18_AL_10009,8/10/2018,2,AL,PROB,,Y,CPL,BERW,WSA,2.57,2.25,0,0.96,0,5.11,18.15,Poor
6/12/2023,2013223,NRS_RI-10090,NRS18_RI_10199,8/10/2018,1,RI,PROB,,Y,NAP,BERW,WSA,2.87,8.49,0,2.75,1.9,5.13,35.23,Poor
6/12/2023,2013225,NRS_CO-10328,NRS18_CO_10026,8/8/2018,1,CO,PROB,,Y,XER,BETB,WSA,4.9,10,10,6.14,7.06,5.42,72.53,Good
6/12/2023,2013226,NRS_CO-10224,NRS18_CO_10002,8/9/2018,2,CO,PROB,,Y,XER,BETB,WSA,0,1.27,7.14,3.51,1.18,0.94,23.4,Poor
6/12/2023,2013227,NRS_CO-10226,NRS18_CO_10003,8/10/2018,2,CO,PROB,,Y,WMT,BERW,WSA,0,1.88,2.86,0.7,0,0,9.07,Poor
6/12/2023,2013228,NRS_AR-10067,NRS18_AR_10001,8/12/2018,1,AR,PROB,,Y,SAP,BERW,WSA,4.86,5.83,4.44,9.67,0.5,0,42.17,Fair
6/12/2023,2013229,NRS_IL-10155,NRS18_IL_11563,8/12/2018,1,IL,PROB,,Y,TPL,BETB,WSA,1.45,6.53,0,0,1,5.74,24.53,Poor
6/12/2023,2013230,NRS_CO-10289,NRS18_CO_10055,8/12/2018,1,CO,PROB,,Y,WMT,BERW,WSA,9.14,2.88,2.86,9.67,4.12,5,56.12,Good
6/12/2023,2013231,NRS_CO-10230,NRS18_CO_10005,8/13/2018,1,CO,PROB,,Y,SPL,BERW,WSA,10,2.99,2.86,9.39,6,1.43,54.45,Good
6/12/2023,2013232,NRS_TX-10300,NRS18_TX_10050,8/13/2018,1,TX,PROB,,Y,CPL,BERW,WSA,5.72,5.03,7.5,3.52,6.25,6.75,57.95,Good
6/12/2023,2013233,NRS_MS-10042,NRS18_MS_10002,8/13/2018,2,MS,PROB,,Y,CPL,BETB,WSA,7.63,1.36,0,1.41,0.62,9,33.37,Poor
6/12/2023,2013234,NRS_NJ-10010,NRS18_NJ_10001,8/13/2018,1,NJ,PROB,,Y,SAP,BERW,WSA,1.59,2.66,1.11,5.27,0.5,0.13,18.77,Poor
6/12/2023,2013235,NRS_NE-10035,NRS18_NE_10004,8/13/2018,1,NE,PROB,,Y,SPL,BERW,WSA,4.49,5.78,4.29,7.01,3.33,1.43,43.88,Good
6/12/2023,2013236,NRS_IL-10130,NRS18_IL_10036,8/13/2018,1,IL,PROB,,Y,CPL,BETB,WSA,5.56,4.85,1.25,1.96,1.88,3.75,32.08,Poor
6/12/2023,2013237,NRS_OR-10480,NRS18_OR_10002,8/13/2018,2,OR,PROB,,Y,WMT,BETB,WSA,1.03,7.17,10,1.49,1.76,0,35.75,Poor
6/12/2023,2013238,NRS_CO-10325,NRS18_CO_10014,8/10/2018,2,CO,PROB,,Y,XER,BETB,WSA,5.08,1.66,4.29,3.16,1.18,1.47,28.07,Poor
6/12/2023,2013239,NRS_CO-10484,NRS18_CO_10977,8/13/2018,1,CO,PROB,,Y,SPL,BERW,WSA,10,4.17,2.86,8.93,5.33,2.86,56.92,Good
6/12/2023,2013240,NRS_MD-10046,NRS18_MD_10008,8/13/2018,1,MD,PROB,,Y,SAP,BERW,WSA,2.95,6.69,8.89,2.13,3,0.43,40.15,Fair
6/12/2023,2013241,NRS_VT-10144,NRS18_VT_10017,8/14/2018,1,VT,PROB,,Y,NAP,BERW,WSA,7.84,6.99,1.11,7.85,6.67,7.22,62.8,Good
6/12/2023,2013242,NRS_NH-10130,NRS18_NH_10019,8/14/2018,1,NH,PROB,,Y,NAP,BETB,WSA,0.83,2.51,3.33,0,0.95,0,12.7,Poor
6/12/2023,2013243,NRS_TX-10208,NRS18_TX_10023,8/14/2018,1,TX,PROB,,Y,CPL,BETB,WSA,0,1.42,1.25,3.33,1.25,7.5,24.58,Poor
6/12/2023,2013244,NRS_ND-10365,NRS18_ND_10011,8/14/2018,2,ND,PROB,,Y,NPL,BERW,WSA,1.02,6.75,2,3.32,2.86,2.92,31.45,Poor
6/12/2023,2013245,NRS_CO-10370,NRS18_CO_10034,8/9/2018,1,CO,PROB,,Y,WMT,BERW,WSA,7.36,5.07,7.14,7.86,9.41,5.88,71.2,Good
6/12/2023,2013246,NRS_WI-10055,NRS18_WI_10003,8/14/2018,1,WI,PROB,,Y,UMW,BERW,WSA,6.09,0.9,0,7.49,2.78,4.75,36.68,Fair
6/12/2023,2013247,NRS_NC-10458,NRS18_NC_RF001,8/14/2018,1,NC,HAND,,Y,SAP,BERW,WSA,4.23,7.48,8.89,6.56,8.5,7.51,71.95,Good
6/12/2023,2013248,NRS_MS-10037,NRS18_MS_10001,8/14/2018,2,MS,PROB,,Y,CPL,BERW,WSA,9.07,8.4,5,4.7,2.5,7.16,61.38,Good
6/12/2023,2013254,NRS_SD-10472,NRS18_SD_10058,8/14/2018,1,SD,PROB,,Y,NPL,BERW,WSA,7.83,7.06,6,7.62,10,4.58,71.82,Good
6/12/2023,2013255,NRS_NJ-10074,NRS18_NJ_10334,8/15/2018,1,NJ,PROB,,Y,SAP,BERW,WSA,2.46,0,0,1.29,0,6.55,17.17,Poor
6/12/2023,2013256,NRS_UT-10259,NRS18_UT_10032,8/14/2018,1,UT,PROB,,Y,WMT,BERW,WSA,6,1.28,5.71,4.26,4.71,5.32,45.47,Fair
6/12/2023,2013257,NRS_DE-10096,NRS18_DE_10033,8/14/2018,1,DE,PROB,,Y,CPL,BERW,WSA,3.69,8.22,2.5,4.94,2.5,4.82,44.45,Fair
6/12/2023,2013258,NRS_ID-10490,NRS18_ID_10992,8/14/2018,1,ID,PROB,,Y,WMT,BETB,WSA,4.95,2.72,10,4.28,6.47,1.57,49.98,Fair
6/12/2023,2013259,NRS_ID-10280,NRS18_ID_10026,8/15/2018,1,ID,PROB,,Y,WMT,BETB,WSA,4.09,1.38,5.71,6.96,2.94,0,35.13,Poor
6/12/2023,2013260,NRS_ID-10283,NRS18_ID_10028,8/13/2018,1,ID,PROB,,Y,WMT,BETB,WSA,3.67,5.45,10,4.89,5.88,1.43,52.2,Good
6/12/2023,2013261,NRS_WI-10090,NRS18_WI_10008,8/15/2018,1,WI,PROB,,Y,UMW,BERW,WSA,3.87,2.52,0,5.02,0.56,0.17,20.23,Poor
6/12/2023,2013262,NRS_CT-10064,NRS18_CT_10003,8/15/2018,1,CT,PROB,,Y,NAP,BERW,WSA,1.85,4.86,5.56,1.99,1.9,2.93,31.82,Poor
6/12/2023,2013263,NRS_TX-10151,NRS18_TX_10006,8/15/2018,1,TX,PROB,,Y,CPL,BERW,WSA,9.17,6.57,5,3.81,5,5.17,57.87,Good
6/12/2023,2013264,NRS_NE-10157,NRS18_NE_10028,8/15/2018,1,NE,PROB,,Y,SPL,BERW,WSA,5.96,4.88,0,2.42,0.67,1.43,25.6,Fair
6/12/2023,2013265,NRS_NE-10186,NRS18_NE_10057,8/8/2018,1,NE,PROB,,Y,TPL,BETB,WSA,1.26,0,1.25,3.53,3,5.74,24.63,Poor
6/12/2023,2013266,NRS_MS-10133,NRS18_MS_10009,8/15/2018,2,MS,PROB,,Y,CPL,BERW,WSA,8.99,8.4,3.75,2.21,7.5,6.02,61.45,Good
6/12/2023,2013267,NRS_AL-10071,NRS18_AL_10014,8/12/2018,1,AL,PROB,,Y,CPL,BETB,WSA,0,3.85,2.5,0,0.62,3.38,17.25,Poor
6/12/2023,2013268,NRS_MO-10147,NRS18_MO_10035,8/15/2018,1,MO,PROB,,Y,CPL,BETB,WSA,5.47,9.53,2.5,3.6,4.38,3.75,48.72,Fair
6/12/2023,2013269,NRS_CO-10378,NRS18_CO_10042,8/14/2018,1,CO,PROB,,Y,SPL,BERW,WSA,6.63,5.21,5.71,7.01,6.67,7.14,63.95,Good
6/12/2023,2013270,NRS_FL-10028,NRS18_FL_10003,8/14/2018,1,FL,PROB,,Y,CPL,BERW,WSA,9.81,3.73,0,5.29,0.62,4.82,40.45,Poor
6/12/2023,2013271,NRS_MO-10035,NRS18_MO_10012,8/15/2018,1,MO,PROB,,Y,SAP,BERW,WSA,9.34,7.12,7.78,6.77,6.5,2.69,67,Good
6/12/2023,2013272,NRS_CO-10341,NRS18_CO_10017,8/15/2018,1,CO,PROB,,Y,WMT,BERW,WSA,5.84,4.76,7.14,6.7,5.88,4.89,58.68,Good
6/12/2023,2013273,NRS_NC-10459,NRS18_NC_RF002,8/15/2018,1,NC,HAND,,Y,SAP,BERW,WSA,10,6.91,8.89,6.96,10,7.99,84.58,Good
6/12/2023,2013274,NRS_OR-10678,NRS18_OR_10670,8/15/2018,1,OR,PROB,,Y,WMT,BETB,WSA,2.8,5.35,10,4.28,4.12,0,44.25,Fair
6/12/2023,2013275,NRS_VA-10139,NRS18_VA_10014,8/16/2018,1,VA,PROB,,Y,SAP,BERW,WSA,3.68,8.78,3.33,7.29,7.5,4.5,58.47,Good
6/12/2023,2013276,NRS_MS-10033,NRS18_MS_10007,8/16/2018,1,MS,PROB,,Y,CPL,BETB,WSA,4.05,2.07,0,2.64,0,0,14.6,Poor
6/12/2023,2013277,NRS_WI-10263,NRS18_WI_RF001,8/16/2018,1,WI,HAND,,Y,UMW,BERW,WSA,3.07,6.77,0,6.94,5,5.04,44.7,Good
6/12/2023,2013278,NRS_MO-10142,NRS18_MO_10030,8/16/2018,1,MO,PROB,,Y,CPL,BETB,WSA,5.07,8.76,3.75,0,1.25,1.78,34.35,Poor
6/12/2023,2013279,NRS_NE-10045,NRS18_NE_10006,8/16/2018,1,NE,PROB,,Y,TPL,BERW,WSA,10,1.76,2.5,3.53,5,10,54.65,Good
6/12/2023,2013280,NRS_OR-10681,NRS18_OR_10819,8/16/2018,1,OR,PROB,,Y,XER,BETB,WSA,0,4.4,10,7.18,5.29,3.73,51,Fair
6/12/2023,2013281,NRS_ID-10201,NRS18_ID_10010,8/16/2018,1,ID,PROB,,Y,WMT,BETB,WSA,5.22,0,8.57,4.42,2.35,3.66,40.37,Fair
6/12/2023,2013282,NRS_WY-10330,NRS18_WY_10003,8/16/2018,1,WY,PROB,,Y,WMT,BERW,WSA,0,0,0,1.49,0,0,2.48,Poor
6/12/2023,2013283,NRS_WY-10319,NRS18_WY_10010,8/17/2018,1,WY,PROB,,Y,XER,BERW,WSA,10,0,1.43,0.84,0,5,28.78,Poor
6/12/2023,2013284,NRS_FL-10044,NRS18_FL_10004,8/16/2018,1,FL,PROB,,Y,CPL,BERW,WSA,2.76,5.09,2.5,1.67,0,2.96,24.97,Poor
6/12/2023,2013285,NRS_MO-10153,NRS18_MO_10041,8/17/2018,1,MO,PROB,,Y,SAP,BERW,WSA,10,4.96,5.56,4.57,5,4.95,58.4,Good
6/12/2023,2013286,NRS_NE-10050,NRS18_NE_10007,8/14/2018,1,NE,PROB,,Y,NPL,BERW,WSA,6.85,7.82,4,7.76,8.57,5.83,68.05,Good
6/12/2023,2013287,NRS_OH-10100,NRS18_OH_10026,8/14/2018,1,OH,PROB,,Y,NAP,BERW,WSA,0.33,1.5,0,1.81,0.48,0,6.87,Poor
6/12/2023,2013288,NRS_OH-10069,NRS18_OH_10015,8/15/2018,1,OH,PROB,,Y,NAP,BERW,WSA,2.27,9.57,7.78,2.43,2.86,1.52,44.05,Fair
6/12/2023,2013289,NRS_PA-10062,NRS18_PA_10008,8/16/2018,1,PA,PROB,,Y,SAP,BERW,WSA,2.74,4.82,4.44,4.77,1.5,0.45,31.2,Fair
6/12/2023,2013290,NRS_OH-10099,NRS18_OH_10025,8/13/2018,1,OH,PROB,,Y,NAP,BERW,WSA,5.14,3.65,4.44,4.53,4.76,6.89,49.02,Fair
6/12/2023,2013291,NRS_MO-10092,NRS18_MO_10013,8/17/2018,2,MO,PROB,,Y,CPL,BERW,WSA,8.07,5.09,1.25,0.21,2.5,5.11,37.05,Poor
6/12/2023,2013292,NRS_WY-10642,NRS18_WY_12048,8/16/2018,1,WY,PROB,,Y,SPL,BETB,WSA,8.67,5.69,1.43,6.25,7.33,4.29,56.1,Good
6/12/2023,2013293,NRS_WY-10637,NRS18_WY_11912,8/17/2018,1,WY,PROB,,Y,NPL,BETB,WSA,8.33,6.09,8,9.57,8.57,4.58,75.23,Good
6/12/2023,2013294,NRS_MO-10112,NRS18_MO_10023,8/19/2018,1,MO,PROB,,Y,TPL,BETB,WSA,1.8,8.18,2.5,3.53,6,4.82,44.72,Good
6/12/2023,2013295,NRS_WY-10374,NRS18_WY_10069,8/19/2018,1,WY,PROB,,Y,WMT,BERW,WSA,6.34,6.12,5.71,6.18,4.71,3.66,54.53,Good
6/12/2023,2013296,NRS_MO-10097,NRS18_MO_10020,8/20/2018,1,MO,PROB,,Y,TPL,BERW,WSA,1.61,6.36,2.5,1.18,1,0.78,22.38,Poor
6/12/2023,2013297,NRS_WI-10188,NRS18_WI_10040,8/20/2018,1,WI,PROB,,Y,TPL,BERW,WSA,0.17,8.92,5,5.88,1,4.15,41.87,Good
6/12/2023,2013298,NRS_IL-10038,NRS18_IL_10008,8/19/2018,1,IL,PROB,,Y,CPL,BETB,WSA,0,0.77,1.25,0,0.62,8.44,18.47,Poor
6/12/2023,2013299,NRS_MO-10103,NRS18_MO_10024,8/19/2018,1,MO,PROB,,Y,TPL,BETB,WSA,5.71,2.39,0,0,0,1.63,16.22,Poor
6/12/2023,2013300,NRS_MO-10154,NRS18_MO_10042,8/20/2018,1,MO,PROB,,Y,TPL,BETB,WSA,1.06,0.11,0,0,0,4.59,9.6,Poor
6/12/2023,2013301,NRS_MO-10104,NRS18_MO_10025,8/20/2018,1,MO,PROB,,Y,TPL,BETB,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2013302,NRS_MO-10102,NRS18_MO_10014,8/19/2018,2,MO,PROB,,Y,CPL,BETB,WSA,6.21,4.44,1.25,3.2,3.12,5.11,38.88,Poor
6/12/2023,2013303,NRS_KY-10068,NRS18_MO_10008,8/19/2018,1,MO,PROB,,Y,CPL,BETB,WSA,0,0,0,10,0.62,10,34.37,Poor
6/12/2023,2013304,NRS_OR-10573,NRS18_OR_10023,8/20/2018,1,OR,PROB,,Y,WMT,BETB,WSA,0,1.2,2.86,0,0,0,6.77,Poor
6/12/2023,2013305,NRS_NC-10084,NRS18_NC_10030,8/20/2018,1,NC,PROB,,Y,SAP,BERW,WSA,0,6.98,3.33,0,0,0,17.18,Poor
6/12/2023,2013306,NRS_MO-10029,NRS18_MO_10002,8/21/2018,2,MO,PROB,,Y,TPL,BETB,WSA,1.15,7.05,1.25,1.76,1,3.65,26.43,Fair
6/12/2023,2013307,NRS_VA-10084,NRS18_VA_10001,8/21/2018,1,VA,PROB,,Y,SAP,BERW,WSA,1.34,9.14,5.56,1.73,1,0,31.28,Fair
6/12/2023,2013308,NRS_GA-10076,NRS18_GA_10006,8/21/2018,1,GA,PROB,,Y,SAP,BERW,WSA,3.83,6.47,8.89,8.95,3.5,9.83,69.12,Good
6/12/2023,2013309,NRS_WY-10520,NRS18_WY_10697,8/20/2018,1,WY,PROB,,Y,NPL,BERW,WSA,8.15,9.39,10,8.01,10,9.58,91.88,Good
6/12/2023,2013310,NRS_WY-10394,NRS18_WY_10084,8/20/2018,1,WY,PROB,,Y,NPL,BERW,WSA,6.81,5.48,10,5.1,10,7.08,74.12,Good
6/12/2023,2013311,NRS_WI-10189,NRS18_WI_10041,8/21/2018,1,WI,PROB,,Y,TPL,BERW,WSA,6.24,8.24,10,7.65,5,5.58,71.18,Good
6/12/2023,2013312,NRS_KS-10236,NRS18_KS_10087,8/20/2018,1,KS,PROB,,Y,SPL,BERW,WSA,0,4.03,1.43,0,0,0,9.1,Poor
6/12/2023,2013313,NRS_MO-10043,NRS18_MO_10003,8/21/2018,1,MO,PROB,,Y,TPL,BETB,WSA,2.63,6.93,5,1.18,1,0.87,29.35,Fair
6/12/2023,2013314,NRS_OR-10631,NRS18_OR_10068,8/21/2018,1,OR,PROB,,Y,WMT,BERW,WSA,5.56,10,10,5.4,7.65,8,77.68,Good
6/12/2023,2013315,NRS_WY-10628,NRS18_WY_11903,8/20/2018,1,WY,PROB,,Y,NPL,BETB,WSA,10,4.62,6,8.24,10,5.42,73.8,Good
6/12/2023,2013316,NRS_TX-10227,NRS18_TX_10019,8/21/2018,1,TX,PROB,,Y,CPL,BETB,WSA,6.15,6.39,0,8.81,2.5,8.44,53.82,Fair
6/12/2023,2013317,NRS_UT-10326,NRS18_UT_10009,8/21/2018,2,UT,PROB,,Y,XER,BERW,WSA,7.35,1.53,0,0.48,1.18,0.01,17.58,Poor
6/12/2023,2013318,NRS_CO-10495,NRS18_CO_11425,8/19/2018,1,CO,PROB,,Y,SPL,BETB,WSA,4.13,5.73,2.86,0,2.67,0,25.65,Fair
6/12/2023,2013319,NRS_MA-10073,NRS18_MA_10005,8/21/2018,1,MA,PROB,,Y,NAP,BERW,WSA,2.32,2.48,3.33,3.92,1.43,2.25,26.22,Poor
6/12/2023,2013320,NRS_MA-10078,NRS18_MA_10006,8/20/2018,2,MA,PROB,,Y,NAP,BETB,WSA,0,2.85,0,0,0,0,4.75,Poor
6/12/2023,2013321,NRS_RI-10019,NRS18_RI_10002,8/19/2018,1,RI,PROB,,Y,NAP,BETB,WSA,0.73,0,0,0.44,0,0,1.95,Poor
6/12/2023,2013322,NRS_WY-10338,NRS18_WY_10016,8/21/2018,1,WY,PROB,,Y,NPL,BETB,WSA,5.94,5.53,6,6.82,10,6.67,68.27,Good
6/12/2023,2013323,NRS_DE-10084,NRS18_DE_10010,8/21/2018,1,DE,PROB,,Y,CPL,BERW,WSA,0,0.95,2.5,8.81,0,2.81,25.12,Poor
6/12/2023,2013324,NRS_WY-10340,NRS18_WY_10004,8/21/2018,1,WY,PROB,,Y,WMT,BERW,WSA,2.09,7.69,4.29,2.14,2.35,2.45,35.02,Poor
6/12/2023,2013325,NRS_WI-10162,NRS18_WI_10080,8/22/2018,1,WI,PROB,,Y,UMW,BERW,WSA,4.75,0.84,0,9.91,2.22,2.04,32.93,Fair
6/12/2023,2013326,NRS_IL-10035,NRS18_IL_10002,8/22/2018,2,IL,PROB,,Y,TPL,BETB,WSA,0.13,3.47,0,0,0,0,6,Poor
6/12/2023,2013327,NRS_IL-10089,NRS18_IL_10025,8/22/2018,1,IL,PROB,,Y,TPL,BETB,WSA,0,0,0,0,0,10,16.67,Poor
6/12/2023,2013328,NRS_TX-10119,NRS18_TX_10003,8/22/2018,1,TX,PROB,,Y,CPL,BETB,WSA,9.31,5.5,2.5,2.08,1.88,5.11,43.97,Fair
